"","mean","sd","2.5%","97.5%","n_eff","Rhat4"
"psi[682]",-0.325205391424333,0.251518635849098,-0.8143636,0.15490875,4074.07774633909,0.999525808419885
"psi[683]",-0.325205391424333,0.251518635849098,-0.8143636,0.15490875,4074.07774633909,0.999525808419885
"psi[684]",-0.325086876330333,0.251426971671773,-0.8140666,0.154852725,4074.0778212007,0.99952580887619
"psi[685]",-0.324968329446,0.251335269327281,-0.8137696,0.154795725,4074.07861268263,0.999525808051647
"psi[686]",-0.325442342439333,0.25170187668375,-0.8149566,0.155021775,4074.07844905501,0.999525808983712
"psi[687]",-0.325205391424333,0.251518635849098,-0.8143636,0.15490875,4074.07774633909,0.999525808419885
"psi[688]",-0.324849750422333,0.251243561279833,-0.8134726,0.1547397,4074.07643737073,0.999525810682699
"psi[689]",-0.325442342439333,0.25170187668375,-0.8149566,0.155021775,4074.07844905501,0.999525808983712
"psi[690]",-0.325442342439333,0.25170187668375,-0.8149566,0.155021775,4074.07844905501,0.999525808983712
"psi[691]",-0.325797556972333,0.251976610203623,-0.815845625,0.1551908,4074.07792690486,0.999525810093025
"psi[692]",-0.325915897653667,0.252068141684237,-0.8161426,0.1552478,4074.07729247617,0.999525810599392
"psi[693]",-0.325442342439333,0.25170187668375,-0.8149566,0.155021775,4074.07844905501,0.999525808983712
"psi[694]",-0.327451772590333,0.25325601316285,-0.819988625,0.155978975,4074.0787321332,0.99952580880462
"psi[695]",-0.700003551410667,0.541392984645018,-1.75291,0.333441325,4074.08071521167,0.999525810455605
"psi[696]",-0.700058170325667,0.541435243843112,-1.75305,0.333467325,4074.07683195454,0.999525811816398
"psi[697]",-0.700167505722333,0.541519848065548,-1.75332,0.33351935,4074.0773591236,0.99952581166629
"psi[698]",-0.700167505722333,0.541519848065548,-1.75332,0.33351935,4074.0773591236,0.99952581166629
"psi[699]",-0.700222069904,0.54156202143363,-1.75346,0.33354535,4074.07947335883,0.999525807959967
"psi[700]",-0.700222069904,0.54156202143363,-1.75346,0.33354535,4074.07947335883,0.999525807959967
"psi[701]",-0.700222069904,0.54156202143363,-1.75346,0.33354535,4074.07947335883,0.999525807959967
"psi[702]",-0.105741123887867,0.0817817372605892,-0.2647915,0.05036902,4074.07629721198,0.999525809730139
"psi[703]",-0.103310826813167,0.0799021120578636,-0.258705475,0.049211285,4074.07834485885,0.99952580885742
"psi[704]",-0.112040185611133,0.086653518932634,-0.280565575,0.053369535,4074.07803846295,0.999525811437084
"psi[705]",-0.117712875127133,0.0910408659228935,-0.294770675,0.05607159,4074.07702884025,0.999525807800001
"psi[706]",-0.114976327917033,0.0889243778919458,-0.287917625,0.0547681225,4074.07884787478,0.999525808775592
"psi[707]",-0.351946306141667,0.272200445947672,-0.881326,0.16764735,4074.07953392061,0.999525810499968
"psi[708]",-0.345057153090667,0.266872278316909,-0.864074875,0.164365675,4074.07995591586,0.999525809643445
"psi[709]",-0.35026130376,0.270897230991649,-0.87710695,0.1668442,4074.07875337557,0.99952581093348
"psi[710]",-0.350373818461667,0.270984249997646,-0.87738895,0.1668982,4074.07891405807,0.999525809981833
"psi[711]",-0.349698335831,0.270461798221614,-0.87569695,0.166576125,4074.07757621435,0.999525808923839
"psi[712]",-0.347326698565667,0.268627578963468,-0.869757925,0.1654469,4074.07743303554,0.999525807759098
"psi[713]",-0.346420165291,0.267926430807437,-0.8674879,0.1650148,4074.07805934234,0.999525809594451
"psi[714]",-0.347892421633,0.269065087360319,-0.871174925,0.16571595,4074.07729296707,0.999525810158274
"psi[715]",-0.335291056234333,0.259319019851684,-0.83961875,0.159713725,4074.07693236105,0.999525809260522
"psi[716]",-0.346079758153333,0.26766313746407,-0.8666359,0.164852775,4074.07870714857,0.999525810308467
"psi[717]",-0.348005499843333,0.269152560336607,-0.871457925,0.16576995,4074.0798041066,0.99952580929643
"psi[718]",-0.346193253553333,0.267750952353378,-0.8669199,0.164906775,4074.07888241286,0.999525809164932
"psi[719]",-0.346420165291,0.267926430807437,-0.8674879,0.1650148,4074.07805934234,0.999525809594451
"psi[720]",-0.345739127248667,0.267399715346402,-0.8657829,0.16468975,4074.07671163116,0.999525807979364
"psi[721]",-0.397401930294,0.307356453871834,-0.9951546,0.189299775,4074.08085683218,0.999525808447226
"psi[722]",-0.347213481305,0.268539984242955,-0.8694749,0.165392875,4074.07748575189,0.999525808361886
"psi[723]",-0.345057153090667,0.266872278316909,-0.864074875,0.164365675,4074.07995591586,0.999525809643445
"psi[724]",-0.347666228041,0.268890169099217,-0.8706089,0.16560795,4074.07882858398,0.999525809094543
"psi[725]",-0.349698335831,0.270461798221614,-0.87569695,0.166576125,4074.07757621435,0.999525808923839
"psi[726]",-0.131168297891633,0.101447479365134,-0.32846485,0.0624810025,4074.07855733449,0.999525807690174
"psi[727]",-0.130814288235067,0.101173689577495,-0.32757885,0.0623123675,4074.07846677557,0.999525809373319
"psi[728]",-0.1427073822508,0.110371983956339,-0.357361,0.06797753,4074.07956997702,0.999525809238634
"psi[729]",-0.142188804708133,0.109970911821507,-0.356062025,0.0677305775,4074.07805720621,0.999525809400676
"psi[730]",-0.142188804708133,0.109970911821507,-0.356062025,0.0677305775,4074.07805720621,0.999525809400676
"psi[731]",-0.142188804708133,0.109970911821507,-0.356062025,0.0677305775,4074.07805720621,0.999525809400676
"psi[732]",-0.140282583469167,0.108496604195035,-0.351288975,0.0668224925,4074.07903584033,0.999525810008212
"psi[733]",-0.136097292982267,0.105259641199946,-0.340807925,0.064828885,4074.07861568493,0.999525810288602
"psi[734]",-0.1442598083795,0.111572650722484,-0.36124805,0.06871708,4074.07860537729,0.99952580965023
"psi[735]",-0.165651359760333,0.128117189405849,-0.414816325,0.0789067675000001,4074.07873361648,0.999525810273137
"psi[736]",-0.160516338493333,0.124145693347326,-0.401957275,0.076460765,4074.07811271272,0.999525808140962
"psi[737]",-0.15834662946,0.122467610799994,-0.396524225,0.075427255,4074.07925592873,0.999525809639682
"psi[738]",-0.155326285350333,0.120131623816175,-0.3889602,0.0739884600000001,4074.07899421669,0.999525811619268
"psi[739]",-0.159849775502667,0.123630161758695,-0.40028825,0.0761432025000001,4074.07835257326,0.999525810447595
"psi[740]",-0.158513878462667,0.122596956135152,-0.39694225,0.0755068725,4074.07903230622,0.999525808037729
"psi[741]",-0.159349251795,0.12324304323207,-0.39903425,0.0759047550000001,4074.07780154315,0.999525810893952
"psi[742]",-0.178817073645,0.138299743664751,-0.447784525,0.0851781525000001,4074.07830707876,0.999525807396913
"psi[743]",-0.179618159019333,0.138919327434847,-0.44979055,0.0855597325,4074.07796543866,0.999525808719724
"psi[744]",-0.739087988580333,0.57162151009447,-1.8507905,0.352059125,4074.07540700563,0.999525807740776
"psi[745]",-0.739239093237333,0.571738345604307,-1.85117025,0.35213115,4074.07797055412,0.999525807749658
"psi[746]",-0.739037542968,0.571582461205847,-1.8506605,0.352035125,4074.0780469958,0.999525806241843
"psi[747]",-0.739390198827333,0.571855203917454,-1.8515405,0.35220315,4074.07686513771,0.99952581020651
"psi[748]",-0.739591697893,0.572011067056446,-1.8520505,0.352299175,4074.08070617132,0.99952580980495
"psi[749]",-0.739541327177333,0.571972100223766,-1.8519205,0.352275175,4074.07840353933,0.999525807775947
"psi[750]",-0.917802751330667,0.709842089571937,-2.298313,0.437188575,4074.07773361147,0.999525810837227
"psi[751]",-0.739390198827333,0.571855203917454,-1.8515405,0.35220315,4074.07686513771,0.99952581020651
"psi[752]",-0.739390198827333,0.571855203917454,-1.8515405,0.35220315,4074.07686513771,0.99952581020651
"psi[753]",-0.739490974592,0.571933183840422,-1.85180025,0.352251175,4074.07747683968,0.999525808994804
"psi[754]",-0.739390198827333,0.571855203917454,-1.8515405,0.35220315,4074.07686513771,0.99952581020651
"psi[755]",-0.739138302372667,0.571660395095671,-1.8509105,0.352083125,4074.07870962117,0.999525808385311
"psi[756]",-0.739490974592,0.571933183840422,-1.85180025,0.352251175,4074.07747683968,0.999525808994804
"psi[757]",-0.739390198827333,0.571855203917454,-1.8515405,0.35220315,4074.07686513771,0.99952581020651
"psi[758]",-0.739390198827333,0.571855203917454,-1.8515405,0.35220315,4074.07686513771,0.99952581020651
"psi[759]",-0.739390198827333,0.571855203917454,-1.8515405,0.35220315,4074.07686513771,0.99952581020651
"psi[760]",-0.739390198827333,0.571855203917454,-1.8515405,0.35220315,4074.07686513771,0.99952581020651
"psi[761]",-0.739390198827333,0.571855203917454,-1.8515405,0.35220315,4074.07686513771,0.99952581020651
"psi[762]",-0.739591697893,0.572011067056446,-1.8520505,0.352299175,4074.08070617132,0.99952580980495
"psi[763]",-0.739390198827333,0.571855203917454,-1.8515405,0.35220315,4074.07686513771,0.99952581020651
"psi[764]",0.183261877145667,0.141737423538093,-0.0872953875,0.458915575,4074.07851855347,0.999525808781358
"psi[765]",0.1742005656,0.134729266269841,-0.0829791024999999,0.436224475,4074.07748663778,0.999525810743555
"psi[766]",0.168581100748333,0.130383087800759,-0.0803023525,0.422152375,4074.07880035784,0.999525809013671
"psi[767]",0.163026125454,0.126086796836659,-0.0776562125,0.4082423,4074.07737015102,0.999525808160467
"psi[768]",0.155290757144333,0.120104147020686,-0.0739715575,0.3888712,4074.07772744172,0.999525809209669
"psi[769]",0.149569291011667,0.115679082026447,-0.0712461975,0.3745441,4074.07879943027,0.999525809748504
"psi[770]",0.149569291011667,0.115679082026447,-0.0712461975,0.3745441,4074.07879943027,0.999525809748504
"psi[771]",0.183261877145667,0.141737423538093,-0.0872953875,0.458915575,4074.07851855347,0.999525808781358
"psi[772]",0.185979592258667,0.143839340597839,-0.0885899525,0.465720625,4074.07837516717,0.999525809586286
"psi[773]",0.184958661673,0.143049743004396,-0.0881036525,0.4631646,4074.07772216532,0.999525808383896
"psi[774]",0.166613234333,0.128861121799406,-0.0793649624999999,0.417224375,4074.07633200724,0.999525809042516
"psi[775]",0.179549727501,0.138866392468238,-0.085527125,0.44961955,4074.07806337029,0.999525808275193
"psi[776]",0.169568032121333,0.131146409755885,-0.08077245,0.4246234,4074.07819947861,0.999525809733907
"psi[777]",0.172872451995333,0.133702089256883,-0.0823464725,0.43289845,4074.0791672786,0.999525809619071
"psi[778]",0.166613234333,0.128861121799406,-0.0793649624999999,0.417224375,4074.07633200724,0.999525809042516
"psi[779]",0.175865837427667,0.136017221891092,-0.083772365,0.4403945,4074.07791360878,0.999525808393516
"psi[780]",0.171547976276667,0.132677723397879,-0.081715545,0.429582425,4074.07693189867,0.999525808351544
"psi[781]",0.164979437275,0.127597512233165,-0.0785867025,0.413133325,4074.07838454812,0.999525809369945
"psi[782]",0.176867757018667,0.136792114311282,-0.084249565,0.4429035,4074.07785446336,0.999525810638218
"psi[783]",-0.361385284675,0.279500673000347,-0.904963125,0.172143275,4074.07755898197,0.999525809526534
"psi[784]",-0.361495238881667,0.279585704899201,-0.905238125,0.1721953,4074.0791684227,0.999525809138449
"psi[785]",-0.361495238881667,0.279585704899201,-0.905238125,0.1721953,4074.0791684227,0.999525809138449
"psi[786]",-0.361495238881667,0.279585704899201,-0.905238125,0.1721953,4074.0791684227,0.999525809138449
"psi[787]",-0.361824981929,0.279840755999455,-0.906064125,0.172352325,4074.07805572858,0.999525809205683
"psi[788]",-0.361824981929,0.279840755999455,-0.906064125,0.172352325,4074.07805572858,0.999525809205683
"psi[789]",-0.362044665046,0.280010637075632,-0.906614125,0.172457325,4074.0779789417,0.999525809056663
"psi[790]",0.161728276076333,0.125083015265494,-0.0770379875,0.404992275,4074.07928812824,0.999525808484214
"psi[791]",0.163026125454,0.126086796836659,-0.0776562125,0.4082423,4074.07737015102,0.999525808160467
"psi[792]",0.162052412576333,0.125333715345123,-0.0771924175,0.4058033,4074.0775197348,0.999525810415027
"psi[793]",0.162376764698333,0.12558457246588,-0.0773469475,0.406616275,4074.07857370979,0.999525811071768
"psi[794]",0.163026125454,0.126086796836659,-0.0776562125,0.4082423,4074.07737015102,0.999525808160467
"psi[795]",0.161404365249,0.124832502018228,-0.0768837525,0.404181275,4074.0779685901,0.999525807681141
"psi[796]",0.161404365249,0.124832502018228,-0.0768837525,0.404181275,4074.0779685901,0.999525807681141
"psi[797]",-0.136797356698167,0.105801078238099,-0.34256095,0.0651623525,4074.07665253684,0.99952580740885
"psi[798]",-0.136797356698167,0.105801078238099,-0.34256095,0.0651623525,4074.07665253684,0.99952580740885
"psi[799]",-0.136447452511367,0.10553046377474,-0.341684925,0.0649957175,4074.07789697197,0.999525809241237
"psi[800]",-0.136447452511367,0.10553046377474,-0.341684925,0.0649957175,4074.07789697197,0.999525809241237
"psi[801]",-0.136797356698167,0.105801078238099,-0.34256095,0.0651623525,4074.07665253684,0.99952580740885
"psi[802]",-0.136447452511367,0.10553046377474,-0.341684925,0.0649957175,4074.07789697197,0.999525809241237
"psi[803]",-0.136797356698167,0.105801078238099,-0.34256095,0.0651623525,4074.07665253684,0.99952580740885
"psi[804]",-0.1316988069196,0.101857791288457,-0.32979385,0.0627337525,4074.07790106199,0.999525808229647
"psi[805]",-0.129218083186633,0.0999391655890036,-0.323581825,0.0615520125,4074.07811052882,0.999525808372222
"psi[806]",-0.601516445858333,0.465221669331267,-1.5062885,0.2865277,4074.07767052444,0.999525810389816
"psi[807]",-0.601449471864,0.465169843189834,-1.5061185,0.2864957,4074.07859847157,0.99952580692538
"psi[808]",-0.601315517827667,0.465066259473709,-1.5057885,0.2864317,4074.07852591883,0.999525809803255
"psi[809]",-0.601114459736333,0.464910743719867,-1.5052785,0.28633665,4074.07885717451,0.999525809128375
"psi[810]",-0.601449471864,0.465169843189834,-1.5061185,0.2864957,4074.07859847157,0.99952580692538
"psi[811]",-0.601516445858333,0.465221669331267,-1.5062885,0.2865277,4074.07767052444,0.999525810389816
"psi[812]",-0.60158341122,0.465273414196253,-1.5064585,0.286559725,4074.07778322778,0.9995258090475
"psi[813]",-0.601918049494333,0.465532231380136,-1.50728875,0.28671875,4074.0761982982,0.999525809782156
"psi[814]",-0.601984962282333,0.465583995730292,-1.5074585,0.28675075,4074.08098687475,0.999525811481142
"psi[815]",-0.602386216854667,0.465894361201592,-1.5084685,0.2869418,4074.0785989209,0.9995258088578
"psi[816]",-0.602185579763333,0.465739124459422,-1.50795875,0.286846775,4074.07687716982,0.999525809531029
"psi[817]",-0.602653487967333,0.466101050285443,-1.5091385,0.2870698,4074.07858319844,0.999525809333235
"psi[818]",-0.123859055577967,0.0957944042701555,-0.31016175,0.05899929,4074.0797500966,0.999525809318943
"psi[819]",-0.123859055577967,0.0957944042701555,-0.31016175,0.05899929,4074.0797500966,0.999525809318943
"psi[820]",-0.123859055577967,0.0957944042701555,-0.31016175,0.05899929,4074.0797500966,0.999525809318943
"psi[821]",-0.123859055577967,0.0957944042701555,-0.31016175,0.05899929,4074.0797500966,0.999525809318943
"psi[822]",-0.123499661057633,0.0955164519885483,-0.30926175,0.0588281525,4074.07624928733,0.999525811704286
"psi[823]",-0.14939886156,0.115547271276783,-0.374117125,0.0711649825000001,4074.07828160746,0.999525809722263
"psi[824]",-0.146493424905067,0.113300166015484,-0.36684205,0.069781,4074.07904561626,0.999525808236515
"psi[825]",0.535701439161333,0.414319351840131,-0.255177275,1.3414775,4074.07748187284,0.999525809334736
"psi[826]",0.534300282991,0.41323564712929,-0.25451015,1.3379675,4074.07706564721,0.999525811540553
"psi[827]",0.53500036246,0.413777127586269,-0.254843225,1.33971775,4074.07738590043,0.99952580848557
"psi[828]",0.535701439161333,0.414319351840131,-0.255177275,1.3414775,4074.07748187284,0.999525809334736
"psi[829]",0.537106628731667,0.415406138115876,-0.255846425,1.3449975,4074.07782718893,0.999525808938698
"psi[830]",0.537810760710667,0.415950716049693,-0.256182475,1.34675775,4074.07877479821,0.99952581007379
"psi[831]",0.537106628731667,0.415406138115876,-0.255846425,1.3449975,4074.07782718893,0.999525808938698
"psi[832]",0.548497606945,0.424216066115261,-0.26127255,1.37351775,4074.07934426392,0.999525809600195
"psi[833]",0.544909029167667,0.421440600185078,-0.259563175,1.3645375,4074.07723740341,0.999525811191505
"psi[834]",0.549940540828667,0.425332065239966,-0.261959675,1.37713775,4074.07795513634,0.999525807955718
"psi[835]",0.530121019641667,0.410003371246668,-0.25251875,1.3275075,4074.07865855265,0.999525809602177
"psi[836]",0.548497606945,0.424216066115261,-0.26127255,1.37351775,4074.07934426392,0.999525809600195
"psi[837]",0.534300282991,0.41323564712929,-0.25451015,1.3379675,4074.07706564721,0.999525811540553
"psi[838]",0.548497606945,0.424216066115261,-0.26127255,1.37351775,4074.07934426392,0.999525809600195
"psi[839]",0.550663617464333,0.42589132238912,-0.26230475,1.37894775,4074.07699451109,0.999525809020062
"psi[840]",0.533601257158,0.412695024224945,-0.254177075,1.3362175,4074.07775904691,0.99952580694291
"psi[841]",-0.170569392311667,0.131920875907178,-0.427131425,0.0812494475000001,4074.0777936942,0.999525808977072
"psi[842]",-0.170569392311667,0.131920875907178,-0.427131425,0.0812494475000001,4074.0777936942,0.999525808977072
"psi[843]",-0.170569392311667,0.131920875907178,-0.427131425,0.0812494475000001,4074.0777936942,0.999525808977072
"psi[844]",-0.170569392311667,0.131920875907178,-0.427131425,0.0812494475000001,4074.0777936942,0.999525808977072
"psi[845]",-0.170079825794667,0.131542235167953,-0.4259054,0.0810162000000001,4074.07852348206,0.999525809575678
"psi[846]",-0.170732479206667,0.132046996371306,-0.427539425,0.0813270650000001,4074.07722399636,0.999525809540323
"psi[847]",-0.170406256629333,0.131794702528054,-0.426722425,0.0811717325,4074.07811340559,0.999525808802397
"psi[848]",-0.169099220352333,0.130783814480322,-0.4234494,0.080549105,4074.07836832661,0.999525810713746
"psi[849]",-0.16926278895,0.13091031829324,-0.4238594,0.0806270200000001,4074.07692596728,0.999525809784367
"psi[850]",-0.168608167105667,0.130404030957308,-0.422220375,0.0803152550000001,4074.07862532196,0.999525807091902
"psi[851]",-0.168608167105667,0.130404030957308,-0.422220375,0.0803152550000001,4074.07862532196,0.999525807091902
"psi[852]",-0.168280523854333,0.130150627509014,-0.4213994,0.0801591250000001,4074.07944539745,0.999525808327622
"psi[853]",0.159142988828,0.12308351718614,-0.0758065325,0.39851825,4074.07754746104,0.999525809476452
"psi[854]",0.171547976276667,0.132677723397879,-0.081715545,0.429582425,4074.07693189867,0.999525808351544
"psi[855]",0.173536040385667,0.134215319142693,-0.0826625375,0.43456045,4074.07940489967,0.999525809231945
"psi[856]",0.188370198805333,0.145688267316333,-0.089728685,0.47170765,4074.07823630921,0.999525809411937
"psi[857]",0.181908699505667,0.140690864006979,-0.086650855,0.455526575,4074.07839060982,0.999525809674565
"psi[858]",0.196309179189667,0.151828394412838,-0.09351036,0.491587775,4074.07896737206,0.999525806546953
"psi[859]",0.209360247379,0.161922286569372,-0.0997271324999999,0.52426995,4074.0788997205,0.999525808727155
"psi[860]",0.172541000063333,0.13344574024649,-0.0821885425,0.43206845,4074.07753554186,0.999525809263887
"psi[861]",0.212228957448,0.16414098776522,-0.1010937,0.531453,4074.07784255066,0.999525808162418
"psi[862]",0.224245476585,0.173434729696761,-0.106817875,0.561544175,4074.07850976383,0.999525808811601
"psi[863]",-0.173334269073,0.134059263814097,-0.43405545,0.0825664200000001,4074.07780767575,0.999525809374557
"psi[864]",-0.171384231618333,0.132551078854718,-0.429171425,0.0816375275,4074.07715559944,0.99952581014094
"psi[865]",-0.176566964135333,0.136559468162624,-0.4421505,0.0841063325000001,4074.07969045802,0.999525809246033
"psi[866]",-0.170079825794667,0.131542235167953,-0.4259054,0.0810162000000001,4074.07852348206,0.999525809575678
"psi[867]",-0.165980784805,0.128371972163487,-0.415641325,0.0790637,4074.07834700756,0.999525808641264
"psi[868]",-0.167296258356333,0.129389379495853,-0.41893535,0.0796903275,4074.07808931525,0.999525807896627
"psi[869]",-0.160183182511,0.123888019999457,-0.401122275,0.0763020350000001,4074.07872194659,0.999525809650457
"psi[870]",-0.484350914272,0.374604089751668,-1.21288675,0.230717275,4074.07926267688,0.999525811189198
"psi[871]",-0.157677068255333,0.12194976377324,-0.394847225,0.0751082900000001,4074.07875075879,0.999525806353132
"psi[872]",-0.157677068255333,0.12194976377324,-0.394847225,0.0751082900000001,4074.07875075879,0.999525806353132
"psi[873]",-0.183286158986333,0.141756193280372,-0.458976575,0.0873069875000001,4074.07857500358,0.999525809192012
"psi[874]",-0.183286158986333,0.141756193280372,-0.458976575,0.0873069875000001,4074.07857500358,0.999525809192012
"psi[875]",-0.183286158986333,0.141756193280372,-0.458976575,0.0873069875000001,4074.07857500358,0.999525809192012
"psi[876]",-0.183286158986333,0.141756193280372,-0.458976575,0.0873069875000001,4074.07857500358,0.999525809192012
"psi[877]",-0.188343669355667,0.14566776218996,-0.471640675,0.0897160825000001,4074.0772766073,0.999525808242533
"psi[878]",0.135861694129567,0.105077425609804,-0.06471666,0.340217925,4074.07692337605,0.999525808566257
"psi[879]",0.1309718161361,0.10129552147067,-0.062387385,0.32797285,4074.07810828148,0.999525809822511
"psi[880]",0.1309718161361,0.10129552147067,-0.062387385,0.32797285,4074.07810828148,0.999525809822511
"psi[881]",0.1309718161361,0.10129552147067,-0.062387385,0.32797285,4074.07810828148,0.999525809822511
"psi[882]",0.130667828994567,0.101060418490269,-0.0622426525,0.32721185,4074.07831029826,0.999525812360051
"psi[883]",0.130667828994567,0.101060418490269,-0.0622426525,0.32721185,4074.07831029826,0.999525812360051
"psi[884]",0.130667828994567,0.101060418490269,-0.0622426525,0.32721185,4074.07831029826,0.999525812360051
"psi[885]",0.130667828994567,0.101060418490269,-0.0622426525,0.32721185,4074.07831029826,0.999525812360051
"psi[886]",0.130667828994567,0.101060418490269,-0.0622426525,0.32721185,4074.07831029826,0.999525812360051
"psi[887]",0.130667828994567,0.101060418490269,-0.0622426525,0.32721185,4074.07831029826,0.999525812360051
"psi[888]",0.130667828994567,0.101060418490269,-0.0622426525,0.32721185,4074.07831029826,0.999525812360051
"psi[889]",0.1252285082821,0.0968535651515253,-0.0596516225,0.313590775,4074.07988839319,0.999525807835645
"psi[890]",0.136168957503033,0.105315068523914,-0.06486309,0.340987925,4074.07959343814,0.99952580952051
"psi[891]",0.136168957503033,0.105315068523914,-0.06486309,0.340987925,4074.07959343814,0.99952580952051
"psi[892]",0.136168957503033,0.105315068523914,-0.06486309,0.340987925,4074.07959343814,0.99952580952051
"psi[893]",0.136168957503033,0.105315068523914,-0.06486309,0.340987925,4074.07959343814,0.99952580952051
"psi[894]",0.136168957503033,0.105315068523914,-0.06486309,0.340987925,4074.07959343814,0.99952580952051
"psi[895]",0.138634129041533,0.107221664194679,-0.06603733,0.34716095,4074.08006212188,0.999525810000737
"psi[896]",0.138634129041533,0.107221664194679,-0.06603733,0.34716095,4074.08006212188,0.999525810000737
"psi[897]",0.138634129041533,0.107221664194679,-0.06603733,0.34716095,4074.08006212188,0.999525810000737
"psi[898]",0.148622243314,0.114946620714969,-0.070795105,0.3721721,4074.07833845349,0.999525809923256
"psi[899]",0.138634129041533,0.107221664194679,-0.06603733,0.34716095,4074.08006212188,0.999525810000737
"psi[900]",0.138634129041533,0.107221664194679,-0.06603733,0.34716095,4074.08006212188,0.999525810000737
"psi[901]",0.138634129041533,0.107221664194679,-0.06603733,0.34716095,4074.08006212188,0.999525810000737
"psi[902]",0.138634129041533,0.107221664194679,-0.06603733,0.34716095,4074.08006212188,0.999525810000737
"psi[903]",0.138634129041533,0.107221664194679,-0.06603733,0.34716095,4074.08006212188,0.999525810000737
"psi[904]",0.139871419318867,0.108178605566393,-0.0666266525,0.350258975,4074.07917718968,0.999525808786412
"psi[905]",0.189741569829333,0.14674891164125,-0.09038192,0.475141675,4074.07764694779,0.99952580844618
"psi[906]",0.187685956838333,0.145159076098348,-0.0894028175,0.46999365,4074.07739590404,0.999525808844279
"psi[907]",0.157534161148667,0.121839239479725,-0.0750401775,0.394489225,4074.07985045124,0.999525809150143
"psi[908]",0.154013456495333,0.119116266533449,-0.0733631325,0.385673175,4074.07848144457,0.999525807790885
"psi[909]",0.156571429086333,0.12109464357552,-0.0745815825,0.392078225,4074.07773291063,0.999525808037992
"psi[910]",0.155610606789,0.120351525310458,-0.07412389,0.3896722,4074.07812322619,0.999525810648878
"psi[911]",0.169568032121333,0.131146409755885,-0.08077245,0.4246234,4074.07819947861,0.999525809733907
"psi[912]",0.185979592258667,0.143839340597839,-0.0885899525,0.465720625,4074.07837516717,0.999525809586286
"psi[913]",0.185979592258667,0.143839340597839,-0.0885899525,0.465720625,4074.07837516717,0.999525809586286
"psi[914]",0.185979592258667,0.143839340597839,-0.0885899525,0.465720625,4074.07837516717,0.999525809586286
"psi[915]",0.185979592258667,0.143839340597839,-0.0885899525,0.465720625,4074.07837516717,0.999525809586286
"psi[916]",0.185979592258667,0.143839340597839,-0.0885899525,0.465720625,4074.07837516717,0.999525809586286
"psi[917]",0.185979592258667,0.143839340597839,-0.0885899525,0.465720625,4074.07837516717,0.999525809586286
"psi[918]",0.185979592258667,0.143839340597839,-0.0885899525,0.465720625,4074.07837516717,0.999525809586286
"psi[919]",0.185979592258667,0.143839340597839,-0.0885899525,0.465720625,4074.07837516717,0.999525809586286
"psi[920]",0.185979592258667,0.143839340597839,-0.0885899525,0.465720625,4074.07837516717,0.999525809586286
"psi[921]",0.185979592258667,0.143839340597839,-0.0885899525,0.465720625,4074.07837516717,0.999525809586286
"psi[922]",0.185979592258667,0.143839340597839,-0.0885899525,0.465720625,4074.07837516717,0.999525809586286
"psi[923]",0.194572201899667,0.150484992037077,-0.09268299,0.48723775,4074.07772159037,0.999525808137222
"psi[924]",0.174865980859667,0.135243914209448,-0.0832960675,0.437890475,4074.07811205619,0.999525810223024
"psi[925]",0.174865980859667,0.135243914209448,-0.0832960675,0.437890475,4074.07811205619,0.999525810223024
"psi[926]",0.174533163949667,0.134986501765648,-0.083137535,0.437057475,4074.07947404905,0.999525810018832
"psi[927]",0.174533163949667,0.134986501765648,-0.083137535,0.437057475,4074.07947404905,0.999525810018832
"psi[928]",0.166286025823333,0.128608048625475,-0.0792090325,0.41640535,4074.07888739163,0.99952581072055
"psi[929]",0.166286025823333,0.128608048625475,-0.0792090325,0.41640535,4074.07888739163,0.99952581072055
"psi[930]",0.166286025823333,0.128608048625475,-0.0792090325,0.41640535,4074.07888739163,0.99952581072055
"psi[931]",0.160433911421,0.124081947615129,-0.07642146,0.401750275,4074.07883828605,0.999525808655767
"psi[932]",0.166286025823333,0.128608048625475,-0.0792090325,0.41640535,4074.07888739163,0.99952581072055
"psi[933]",0.166286025823333,0.128608048625475,-0.0792090325,0.41640535,4074.07888739163,0.99952581072055
"psi[934]",0.166286025823333,0.128608048625475,-0.0792090325,0.41640535,4074.07888739163,0.99952581072055
"psi[935]",0.166286025823333,0.128608048625475,-0.0792090325,0.41640535,4074.07888739163,0.99952581072055
"psi[936]",0.153694650733,0.11886969910143,-0.0732113,0.384874175,4074.07795142421,0.99952580729737
"psi[937]",0.154971112262667,0.119856934772076,-0.073819325,0.388071175,4074.07682184176,0.999525811293632
"psi[938]",0.154971112262667,0.119856934772076,-0.073819325,0.388071175,4074.07682184176,0.999525811293632
"psi[939]",0.155290757144333,0.120104147020686,-0.0739715575,0.3888712,4074.07772744172,0.999525809209669
"psi[940]",0.154013456495333,0.119116266533449,-0.0733631325,0.385673175,4074.07848144457,0.999525807790885
"psi[941]",0.154013456495333,0.119116266533449,-0.0733631325,0.385673175,4074.07848144457,0.999525807790885
"psi[942]",0.154013456495333,0.119116266533449,-0.0733631325,0.385673175,4074.07848144457,0.999525807790885
"psi[943]",0.154013456495333,0.119116266533449,-0.0733631325,0.385673175,4074.07848144457,0.999525807790885
"psi[944]",0.154013456495333,0.119116266533449,-0.0733631325,0.385673175,4074.07848144457,0.999525807790885
